state,district,year,nitrate,sdp,gini index
karnataka,bijapur,2016,95.839706,851394.0,0.29
karnataka,bijapur,2016,95.839706,851394.0,0.2
karnataka,bijapur,2017,98.948273,915642.0,0.29
karnataka,bijapur,2017,98.948273,915642.0,0.2
karnataka,bijapur,2018,133.21068,974815.0,0.29
karnataka,bijapur,2018,133.21068,974815.0,0.2
uttar pradesh,bijnor,2000,9.708333,160015.0,0.25
uttar pradesh,bijnor,2001,31.625,162926.0,0.25
uttar pradesh,bijnor,2002,35.836666,168198.0,0.25
uttar pradesh,bijnor,2003,35.836666,177054.0,0.25
uttar pradesh,bijnor,2004,84.428574,231029.0,0.25
uttar pradesh,bijnor,2005,19.533333,244514.0,0.25
uttar pradesh,bijnor,2006,35.836666,263935.0,0.25
uttar pradesh,bijnor,2007,35.836666,280851.0,0.25
uttar pradesh,bijnor,2008,35.836666,302192.0,0.25
uttar pradesh,bijnor,2009,35.836666,320989.0,0.25
uttar pradesh,bijnor,2010,35.836666,346621.0,0.25
uttar pradesh,bijnor,2011,35.836666,645132.0,0.25
uttar pradesh,bijnor,2012,35.836666,673552.0,0.25
uttar pradesh,bijnor,2013,35.836666,707469.0,0.25
uttar pradesh,bijnor,2014,35.836666,729686.0,0.25
uttar pradesh,bijnor,2015,35.836666,792049.0,0.25
uttar pradesh,bijnor,2016,0.25999999,888453.0,0.25
uttar pradesh,bijnor,2017,35.836666,922458.0,0.25
uttar pradesh,bijnor,2018,35.836666,949184.0,0.25
rajasthan,bikaner,2000,25.0,71764.0,0.29
rajasthan,bikaner,2001,199.95,79936.0,0.29
rajasthan,bikaner,2002,196.58095,70333.0,0.29
rajasthan,bikaner,2003,35.836666,92712.0,0.29
rajasthan,bikaner,2004,139.87209,112636.0,0.29
rajasthan,bikaner,2005,179.37895,120202.0,0.29
rajasthan,bikaner,2006,151.13333,134350.0,0.29
rajasthan,bikaner,2007,135.31471,140471.0,0.29
rajasthan,bikaner,2008,60.178123,152284.0,0.29
rajasthan,bikaner,2009,161.48462,161159.0,0.29
rajasthan,bikaner,2010,114.87821,185366.0,0.29
rajasthan,bikaner,2011,64.878128,395331.0,0.29
rajasthan,bikaner,2012,40.773438,409802.0,0.29
rajasthan,bikaner,2013,74.419312,434292.0,0.29
rajasthan,bikaner,2014,101.98,465408.0,0.29
rajasthan,bikaner,2015,39.739132,501922.0,0.29
rajasthan,bikaner,2016,71.394119,529650.0,0.29
rajasthan,bikaner,2017,8.75,557618.0,0.29
rajasthan,bikaner,2018,32.18,568102.0,0.29
chhattisgarh,bilaspur,2000,35.836666,22372.0,0.32
chhattisgarh,bilaspur,2000,35.836666,22372.0,0.38
chhattisgarh,bilaspur,2001,35.836666,25503.0,0.32
chhattisgarh,bilaspur,2001,35.836666,25503.0,0.38
chhattisgarh,bilaspur,2002,35.836666,25072.0,0.32
chhattisgarh,bilaspur,2002,35.836666,25072.0,0.38
chhattisgarh,bilaspur,2003,35.836666,29782.0,0.32
chhattisgarh,bilaspur,2003,35.836666,29782.0,0.38
chhattisgarh,bilaspur,2004,16.527779,41387.0,0.32
chhattisgarh,bilaspur,2004,16.527779,41387.0,0.38
chhattisgarh,bilaspur,2005,21.5,42063.0,0.32
chhattisgarh,bilaspur,2005,21.5,42063.0,0.38
chhattisgarh,bilaspur,2006,12.625,50065.0,0.32
chhattisgarh,bilaspur,2006,12.625,50065.0,0.38
chhattisgarh,bilaspur,2007,33.454544,54112.0,0.32
chhattisgarh,bilaspur,2007,33.454544,54112.0,0.38
chhattisgarh,bilaspur,2008,32.611763,57662.0,0.32
chhattisgarh,bilaspur,2008,32.611763,57662.0,0.38
chhattisgarh,bilaspur,2009,22.833334,59263.0,0.32
chhattisgarh,bilaspur,2009,22.833334,59263.0,0.38
chhattisgarh,bilaspur,2010,35.836666,64977.0,0.32
chhattisgarh,bilaspur,2010,35.836666,64977.0,0.38
chhattisgarh,bilaspur,2011,35.836666,142273.0,0.32
chhattisgarh,bilaspur,2011,35.836666,142273.0,0.38
chhattisgarh,bilaspur,2012,18.242001,148760.0,0.32
chhattisgarh,bilaspur,2012,18.242001,148760.0,0.38
chhattisgarh,bilaspur,2013,23.48889,163494.0,0.32
chhattisgarh,bilaspur,2013,23.48889,163494.0,0.38
chhattisgarh,bilaspur,2014,35.836666,165354.0,0.32
chhattisgarh,bilaspur,2014,35.836666,165354.0,0.38
chhattisgarh,bilaspur,2015,35.836666,168879.0,0.32
chhattisgarh,bilaspur,2015,35.836666,168879.0,0.38
chhattisgarh,bilaspur,2016,35.836666,187541.0,0.32
chhattisgarh,bilaspur,2016,35.836666,187541.0,0.38
chhattisgarh,bilaspur,2017,35.836666,194073.0,0.32
chhattisgarh,bilaspur,2017,35.836666,194073.0,0.38
chhattisgarh,bilaspur,2018,0.0,209211.0,0.32
chhattisgarh,bilaspur,2018,0.0,209211.0,0.38
west bengal,birbhum,2000,25.855406,129691.0,0.24
west bengal,birbhum,2001,14.697872,139057.0,0.24
west bengal,birbhum,2002,11.707334,143931.0,0.24
west bengal,birbhum,2003,35.836666,152388.0,0.24
west bengal,birbhum,2004,3.2972972,190029.0,0.24
west bengal,birbhum,2005,6.5,201994.0,0.24
west bengal,birbhum,2006,35.836666,217849.0,0.24
west bengal,birbhum,2007,3.1475,234798.0,0.24
west bengal,birbhum,2008,2.5,244262.0,0.24
west bengal,birbhum,2009,4.4640818,263230.0,0.24
west bengal,birbhum,2010,35.836666,279191.0,0.24
west bengal,birbhum,2011,35.836666,473205.0,0.24
west bengal,birbhum,2012,35.836666,492901.0,0.24
west bengal,birbhum,2013,16.049999,503952.0,0.24
west bengal,birbhum,2014,35.836666,515702.0,0.24
west bengal,birbhum,2015,35.836666,546988.0,0.24
west bengal,birbhum,2016,25.094339,584911.0,0.24
west bengal,birbhum,2017,12.685294,623787.0,0.24
west bengal,birbhum,2018,0.96266669,659288.0,0.24
jharkhand,bokaro,2000,35.836666,26663.0,0.29
jharkhand,bokaro,2001,35.836666,28500.0,0.29
jharkhand,bokaro,2002,35.836666,29298.0,0.29
jharkhand,bokaro,2003,35.836666,31515.0,0.29
jharkhand,bokaro,2004,35.836666,53056.0,0.29
jharkhand,bokaro,2005,35.836666,50678.0,0.29
jharkhand,bokaro,2006,35.836666,51527.0,0.29
jharkhand,bokaro,2007,35.836666,63005.0,0.29
jharkhand,bokaro,2008,35.836666,60472.0,0.29
jharkhand,bokaro,2009,35.836666,66465.0,0.29
jharkhand,bokaro,2010,35.836666,76134.0,0.29
jharkhand,bokaro,2011,35.836666,137383.0,0.29
jharkhand,bokaro,2012,39.700001,149526.0,0.29
jharkhand,bokaro,2013,27.214285,150609.0,0.29
jharkhand,bokaro,2014,35.836666,170568.0,0.29
jharkhand,bokaro,2015,35.836666,158231.0,0.29
jharkhand,bokaro,2016,35.836666,176363.0,0.29
jharkhand,bokaro,2017,35.836666,191573.0,0.29
jharkhand,bokaro,2018,35.836666,208701.0,0.29
assam,bongaigaon,2000,35.836666,32821.0,0.27
assam,bongaigaon,2001,35.836666,33668.0,0.27
assam,bongaigaon,2002,35.836666,35708.0,0.27
assam,bongaigaon,2003,35.836666,37905.0,0.27
assam,bongaigaon,2004,35.836666,47181.0,0.27
assam,bongaigaon,2005,35.836666,48602.0,0.27
assam,bongaigaon,2006,35.836666,50797.0,0.27
assam,bongaigaon,2007,35.836666,52968.0,0.27
assam,bongaigaon,2008,35.836666,56123.0,0.27
assam,bongaigaon,2009,35.836666,61294.0,0.27
assam,bongaigaon,2010,0.42500001,64310.0,0.27
assam,bongaigaon,2011,35.836666,129354.0,0.27
assam,bongaigaon,2012,35.836666,132518.0,0.27
assam,bongaigaon,2013,0.52499998,138725.0,0.27
assam,bongaigaon,2014,1.6,146425.0,0.27
assam,bongaigaon,2015,3.75,167629.0,0.27
assam,bongaigaon,2016,1.3038461,179632.0,0.27
assam,bongaigaon,2017,35.836666,195262.0,0.27
assam,bongaigaon,2018,1.3485625,204627.0,0.27
odisha,boudh,2000,14.45,37386.0,
odisha,boudh,2001,35.836666,39662.0,
odisha,boudh,2002,48.592354,39377.0,
odisha,boudh,2003,17.9676,45127.0,
odisha,boudh,2004,71.247826,67987.0,
odisha,boudh,2005,35.836666,71005.0,
odisha,boudh,2006,35.836666,79845.0,
odisha,boudh,2007,35.836666,86692.0,
odisha,boudh,2008,35.836666,93207.0,
odisha,boudh,2009,35.836666,93957.0,
odisha,boudh,2010,35.836666,99880.0,
odisha,boudh,2011,35.836666,204226.0,
odisha,boudh,2012,35.836666,216301.0,
odisha,boudh,2013,35.836666,233122.0,
odisha,boudh,2014,35.836666,235931.0,
odisha,boudh,2015,35.836666,253192.0,
odisha,boudh,2016,35.836666,293348.0,
odisha,boudh,2017,35.836666,316192.0,
odisha,boudh,2018,0.0,338339.0,
uttar pradesh,budaun,2000,32.742859,160015.0,0.22
uttar pradesh,budaun,2001,35.836666,162926.0,0.22
uttar pradesh,budaun,2002,31.0,168198.0,0.22
uttar pradesh,budaun,2003,35.836666,177054.0,0.22
uttar pradesh,budaun,2004,35.836666,231029.0,0.22
uttar pradesh,budaun,2005,30.868462,244514.0,0.22
uttar pradesh,budaun,2006,35.836666,263935.0,0.22
uttar pradesh,budaun,2007,35.836666,280851.0,0.22
uttar pradesh,budaun,2008,35.836666,302192.0,0.22
uttar pradesh,budaun,2009,35.836666,320989.0,0.22
uttar pradesh,budaun,2010,35.836666,346621.0,0.22
uttar pradesh,budaun,2011,35.836666,645132.0,0.22
uttar pradesh,budaun,2012,35.836666,673552.0,0.22
uttar pradesh,budaun,2013,35.836666,707469.0,0.22
uttar pradesh,budaun,2014,35.836666,729686.0,0.22
uttar pradesh,budaun,2015,35.836666,792049.0,0.22
uttar pradesh,budaun,2016,30.0,888453.0,0.22
uttar pradesh,budaun,2017,35.836666,922458.0,0.22
uttar pradesh,budaun,2018,37.0,949184.0,0.22
uttar pradesh,bulandshahr,2000,35.836666,160015.0,0.26
uttar pradesh,bulandshahr,2001,31.765455,162926.0,0.26
uttar pradesh,bulandshahr,2002,35.836666,168198.0,0.26
uttar pradesh,bulandshahr,2003,35.836666,177054.0,0.26
uttar pradesh,bulandshahr,2004,8.2857141,231029.0,0.26
uttar pradesh,bulandshahr,2005,74.400002,244514.0,0.26
uttar pradesh,bulandshahr,2006,35.836666,263935.0,0.26
uttar pradesh,bulandshahr,2007,35.836666,280851.0,0.26
uttar pradesh,bulandshahr,2008,35.836666,302192.0,0.26
uttar pradesh,bulandshahr,2009,35.836666,320989.0,0.26
uttar pradesh,bulandshahr,2010,35.836666,346621.0,0.26
uttar pradesh,bulandshahr,2011,35.836666,645132.0,0.26
uttar pradesh,bulandshahr,2012,35.836666,673552.0,0.26
uttar pradesh,bulandshahr,2013,35.836666,707469.0,0.26
uttar pradesh,bulandshahr,2014,35.836666,729686.0,0.26
uttar pradesh,bulandshahr,2015,35.836666,792049.0,0.26
uttar pradesh,bulandshahr,2016,19.049999,888453.0,0.26
uttar pradesh,bulandshahr,2017,35.836666,922458.0,0.26
uttar pradesh,bulandshahr,2018,12.25,949184.0,0.26
maharashtra,buldhana,2000,46.377777,210526.0,
maharashtra,buldhana,2001,23.1,217963.0,
maharashtra,buldhana,2002,65.473686,232994.0,
maharashtra,buldhana,2003,35.836666,250989.0,
maharashtra,buldhana,2004,57.136364,370023.0,
maharashtra,buldhana,2005,76.055,423632.0,
maharashtra,buldhana,2006,124.52631,481983.0,
maharashtra,buldhana,2007,153.82692,538081.0,
maharashtra,buldhana,2008,158.75652,546533.0,
maharashtra,buldhana,2009,143.64,599338.0,
maharashtra,buldhana,2010,116.52631,667625.0,
maharashtra,buldhana,2011,157.33449,1126595.0,
maharashtra,buldhana,2012,139.46666,1189711.0,
maharashtra,buldhana,2013,39.888889,1267551.0,
maharashtra,buldhana,2014,0.44827586,1345341.0,
maharashtra,buldhana,2015,37.040001,1452513.0,
maharashtra,buldhana,2016,36.81081,1596121.0,
maharashtra,buldhana,2017,84.413795,1661065.0,
maharashtra,buldhana,2018,33.21212,1728578.0,
rajasthan,bundi,2000,42.5,71764.0,0.24
rajasthan,bundi,2001,37.415714,79936.0,0.24
rajasthan,bundi,2002,56.200001,70333.0,0.24
rajasthan,bundi,2003,35.836666,92712.0,0.24
rajasthan,bundi,2004,24.748571,112636.0,0.24
rajasthan,bundi,2005,56.877777,120202.0,0.24
rajasthan,bundi,2006,15.75375,134350.0,0.24
rajasthan,bundi,2007,124.33334,140471.0,0.24
rajasthan,bundi,2008,59.25,152284.0,0.24
rajasthan,bundi,2009,44.37077,161159.0,0.24
rajasthan,bundi,2010,21.09091,185366.0,0.24
rajasthan,bundi,2011,49.708332,395331.0,0.24
rajasthan,bundi,2012,53.931667,409802.0,0.24
rajasthan,bundi,2013,63.727272,434292.0,0.24
rajasthan,bundi,2014,86.916664,465408.0,0.24
rajasthan,bundi,2015,30.132307,501922.0,0.24
rajasthan,bundi,2016,29.913845,529650.0,0.24
rajasthan,bundi,2017,79.955383,557618.0,0.24
rajasthan,bundi,2018,23.453846,568102.0,0.24
madhya pradesh,burhanpur,2000,54.666668,66750.0,0.23
madhya pradesh,burhanpur,2001,43.587502,71525.0,0.23
madhya pradesh,burhanpur,2002,56.25,67795.0,0.23
madhya pradesh,burhanpur,2003,35.836666,75400.0,0.23
madhya pradesh,burhanpur,2004,53.166668,99940.0,0.23
madhya pradesh,burhanpur,2005,70.0,104975.0,0.23
madhya pradesh,burhanpur,2006,60.777779,114545.0,0.23
madhya pradesh,burhanpur,2007,66.909088,119958.0,0.23
madhya pradesh,burhanpur,2008,2.0,135124.0,0.23
madhya pradesh,burhanpur,2009,78.599998,147933.0,0.23
madhya pradesh,burhanpur,2010,80.389999,155701.0,0.23
madhya pradesh,burhanpur,2011,29.083334,282371.0,0.23
madhya pradesh,burhanpur,2012,82.181816,306853.0,0.23
madhya pradesh,burhanpur,2013,71.727272,322598.0,0.23
madhya pradesh,burhanpur,2014,58.266666,339247.0,0.23
madhya pradesh,burhanpur,2015,56.0,370716.0,0.23
madhya pradesh,burhanpur,2016,36.799999,419465.0,0.23
madhya pradesh,burhanpur,2017,31.611111,441956.0,0.23
madhya pradesh,burhanpur,2018,32.799999,482361.0,0.23
bihar,buxar,2000,35.836666,53656.0,0.23
bihar,buxar,2001,35.836666,50579.0,0.23
bihar,buxar,2002,35.836666,56975.0,0.23
bihar,buxar,2003,35.836666,53301.0,0.23
bihar,buxar,2004,35.836666,70167.0,0.23
bihar,buxar,2005,35.836666,68419.0,0.23
bihar,buxar,2006,35.836666,80260.0,0.23
bihar,buxar,2007,35.836666,84415.0,0.23
bihar,buxar,2008,35.836666,97284.0,0.23
bihar,buxar,2009,35.836666,101938.0,0.23
bihar,buxar,2010,35.836666,117503.0,0.23
bihar,buxar,2011,35.836666,228497.0,0.23
bihar,buxar,2012,35.836666,236933.0,0.23
bihar,buxar,2013,28.5,246915.0,0.23
bihar,buxar,2014,35.836666,255739.0,0.23
bihar,buxar,2015,35.836666,269200.0,0.23
bihar,buxar,2016,17.331818,289265.0,0.23
bihar,buxar,2017,35.836666,312605.0,0.23
bihar,buxar,2018,35.836666,345545.0,0.23
assam,cachar,2000,35.836666,32821.0,0.19
assam,cachar,2001,35.836666,33668.0,0.19
assam,cachar,2002,35.836666,35708.0,0.19
assam,cachar,2003,35.836666,37905.0,0.19
assam,cachar,2004,35.836666,47181.0,0.19
assam,cachar,2005,35.836666,48602.0,0.19
assam,cachar,2006,35.836666,50797.0,0.19
assam,cachar,2007,35.836666,52968.0,0.19
assam,cachar,2008,35.836666,56123.0,0.19
assam,cachar,2009,35.836666,61294.0,0.19
assam,cachar,2010,2.2666667,64310.0,0.19
assam,cachar,2011,35.836666,129354.0,0.19
assam,cachar,2012,35.836666,132518.0,0.19
assam,cachar,2013,1.1,138725.0,0.19
assam,cachar,2014,2.27,146425.0,0.19
assam,cachar,2015,7.4333334,167629.0,0.19
assam,cachar,2016,3.05,179632.0,0.19
assam,cachar,2017,1.747619,195262.0,0.19
assam,cachar,2018,6.16119,204627.0,0.19
delhi,central,2000,6.1999998,53177.0,
delhi,central,2001,47.0,55222.0,
delhi,central,2002,31.0,59454.0,
delhi,central,2003,35.836666,62694.0,
delhi,central,2004,35.836666,94717.0,
delhi,central,2005,39.150002,104473.0,
delhi,central,2006,11.35,117444.0,
delhi,central,2007,35.836666,130683.0,
delhi,central,2008,1.3,146961.0,
delhi,central,2009,35.836666,159044.0,
delhi,central,2010,156.14999,172235.0,
karnataka,chamarajanagara,2000,35.836666,91136.0,
karnataka,chamarajanagara,2001,101.5,92788.0,
karnataka,chamarajanagara,2002,156.42223,97765.0,
karnataka,chamarajanagara,2003,35.836666,99669.0,
karnataka,chamarajanagara,2004,20.888889,148729.0,
karnataka,chamarajanagara,2005,71.307693,164031.0,
karnataka,chamarajanagara,2006,63.333332,181086.0,
karnataka,chamarajanagara,2007,39.0,203810.0,
karnataka,chamarajanagara,2008,35.836666,218309.0,
karnataka,chamarajanagara,2009,40.236843,218363.0,
karnataka,chamarajanagara,2010,37.0,240817.0,
karnataka,chamarajanagara,2011,35.836666,554952.0,
karnataka,chamarajanagara,2012,51.166668,593192.0,
karnataka,chamarajanagara,2013,41.035,646787.0,
karnataka,chamarajanagara,2014,18.014286,671283.0,
karnataka,chamarajanagara,2015,35.836666,749952.0,
karnataka,chamarajanagara,2016,45.82,851394.0,
karnataka,chamarajanagara,2017,27.6875,915642.0,
karnataka,chamarajanagara,2018,27.422916,974815.0,
himachal pradesh,chamba,2000,35.836666,13262.0,0.27
himachal pradesh,chamba,2001,35.836666,13938.0,0.27
himachal pradesh,chamba,2002,35.836666,14617.0,0.27
himachal pradesh,chamba,2003,35.836666,15596.0,0.27
himachal pradesh,chamba,2004,35.836666,21189.0,0.27
himachal pradesh,chamba,2005,35.836666,23009.0,0.27
himachal pradesh,chamba,2006,35.836666,24819.0,0.27
himachal pradesh,chamba,2007,35.836666,26362.0,0.27
himachal pradesh,chamba,2008,35.836666,27649.0,0.27
himachal pradesh,chamba,2009,35.836666,29149.0,0.27
himachal pradesh,chamba,2010,35.836666,31590.0,0.27
himachal pradesh,chamba,2011,35.836666,60536.0,0.27
himachal pradesh,chamba,2012,35.836666,64519.0,0.27
himachal pradesh,chamba,2013,35.836666,69398.0,0.27
himachal pradesh,chamba,2014,35.836666,74553.0,0.27
himachal pradesh,chamba,2015,35.836666,80563.0,0.27
himachal pradesh,chamba,2016,35.836666,88112.0,0.27
himachal pradesh,chamba,2017,35.836666,93525.0,0.27
himachal pradesh,chamba,2018,12.0,99218.0,0.27
uttarakhand,champawat,2000,35.836666,12582.0,0.29
uttarakhand,champawat,2001,35.836666,13179.0,0.29
uttarakhand,champawat,2002,35.836666,14413.0,0.29
uttarakhand,champawat,2003,35.836666,15553.0,0.29
uttarakhand,champawat,2004,35.836666,22288.0,0.29
uttarakhand,champawat,2005,14.35,25448.0,0.29
uttarakhand,champawat,2006,35.836666,28514.0,0.29
uttarakhand,champawat,2007,14.0,33498.0,0.29
uttarakhand,champawat,2008,8.0,37064.0,0.29
uttarakhand,champawat,2009,6.75,43407.0,0.29
uttarakhand,champawat,2010,15.5,47967.0,0.29
uttarakhand,champawat,2011,35.836666,101960.0,0.29
uttarakhand,champawat,2012,19.5,109528.0,0.29
uttarakhand,champawat,2013,35.836666,117778.0,0.29
uttarakhand,champawat,2014,35.836666,125702.0,0.29
uttarakhand,champawat,2015,4.6500001,136144.0,0.29
uttarakhand,champawat,2016,11.0,150303.0,0.29
uttarakhand,champawat,2017,35.836666,162205.0,0.29
uttarakhand,champawat,2018,35.836666,166519.0,0.29
uttar pradesh,chandauli,2000,26.5,160015.0,0.3
uttar pradesh,chandauli,2001,35.836666,162926.0,0.3
uttar pradesh,chandauli,2002,6.125,168198.0,0.3
uttar pradesh,chandauli,2003,35.836666,177054.0,0.3
uttar pradesh,chandauli,2004,44.099998,231029.0,0.3
uttar pradesh,chandauli,2005,35.836666,244514.0,0.3
uttar pradesh,chandauli,2006,35.836666,263935.0,0.3
uttar pradesh,chandauli,2007,35.836666,280851.0,0.3
uttar pradesh,chandauli,2008,35.836666,302192.0,0.3
uttar pradesh,chandauli,2009,35.836666,320989.0,0.3
uttar pradesh,chandauli,2010,35.836666,346621.0,0.3
uttar pradesh,chandauli,2011,35.836666,645132.0,0.3
uttar pradesh,chandauli,2012,35.836666,673552.0,0.3
uttar pradesh,chandauli,2013,35.836666,707469.0,0.3
uttar pradesh,chandauli,2014,35.836666,729686.0,0.3
uttar pradesh,chandauli,2015,35.836666,792049.0,0.3
uttar pradesh,chandauli,2016,18.149,888453.0,0.3
uttar pradesh,chandauli,2017,35.836666,922458.0,0.3
uttar pradesh,chandauli,2018,28.666666,949184.0,0.3
chandigarh,chandigarh,2000,36.0,4274.0,0.39
chandigarh,chandigarh,2001,35.836666,4649.0,0.39
chandigarh,chandigarh,2002,35.836666,5235.0,0.39
chandigarh,chandigarh,2003,35.836666,5804.0,0.39
chandigarh,chandigarh,2004,90.0,7610.0,0.39
chandigarh,chandigarh,2005,90.0,8442.0,0.39
chandigarh,chandigarh,2006,89.0,9690.0,0.39
chandigarh,chandigarh,2007,34.333332,10405.0,0.39
chandigarh,chandigarh,2008,35.836666,11187.0,0.39
chandigarh,chandigarh,2009,26.0,11767.0,0.39
chandigarh,chandigarh,2010,36.333332,11765.0,0.39
chandigarh,chandigarh,2011,8.333333,16930.0,0.39
chandigarh,chandigarh,2012,28.533333,18305.0,0.39
chandigarh,chandigarh,2013,6.6333332,19813.0,0.39
chandigarh,chandigarh,2014,12.45,20353.0,0.39
chandigarh,chandigarh,2015,0.82999998,22058.0,0.39
chandigarh,chandigarh,2016,35.836666,23842.0,0.39
chandigarh,chandigarh,2017,8.8222218,25289.0,0.39
chandigarh,chandigarh,2018,0.0,26654.0,0.39
maharashtra,chandrapur,2000,76.849998,210526.0,0.3
maharashtra,chandrapur,2001,69.61364,217963.0,0.3
maharashtra,chandrapur,2002,40.5,232994.0,0.3
maharashtra,chandrapur,2003,35.836666,250989.0,0.3
maharashtra,chandrapur,2004,56.642857,370023.0,0.3
maharashtra,chandrapur,2005,65.871513,423632.0,0.3
maharashtra,chandrapur,2006,66.443718,481983.0,0.3
maharashtra,chandrapur,2007,68.205261,538081.0,0.3
maharashtra,chandrapur,2008,59.124573,546533.0,0.3
maharashtra,chandrapur,2009,57.666668,599338.0,0.3
maharashtra,chandrapur,2010,51.0,667625.0,0.3
maharashtra,chandrapur,2011,58.220001,1126595.0,0.3
maharashtra,chandrapur,2012,29.077223,1189711.0,0.3
maharashtra,chandrapur,2013,33.744682,1267551.0,0.3
maharashtra,chandrapur,2014,6.5999999,1345341.0,0.3
maharashtra,chandrapur,2015,30.037037,1452513.0,0.3
maharashtra,chandrapur,2016,20.830189,1596121.0,0.3
maharashtra,chandrapur,2017,42.782978,1661065.0,0.3
maharashtra,chandrapur,2018,23.430613,1728578.0,0.3
arunachal pradesh,changlang,2000,35.836666,1607.0,0.3
arunachal pradesh,changlang,2001,35.836666,1864.0,0.3
arunachal pradesh,changlang,2002,35.836666,1775.0,0.3
arunachal pradesh,changlang,2003,35.836666,1968.0,0.3
arunachal pradesh,changlang,2004,35.836666,3188.0,0.3
arunachal pradesh,changlang,2005,35.836666,3281.0,0.3
arunachal pradesh,changlang,2006,35.836666,3458.0,0.3
arunachal pradesh,changlang,2007,35.836666,3873.0,0.3
arunachal pradesh,changlang,2008,35.836666,4191.0,0.3
arunachal pradesh,changlang,2009,35.836666,4539.0,0.3
arunachal pradesh,changlang,2010,5.8000002,4735.0,0.3
arunachal pradesh,changlang,2011,35.836666,10229.0,0.3
arunachal pradesh,changlang,2012,35.836666,10399.0,0.3
arunachal pradesh,changlang,2013,6.7249999,11226.0,0.3
arunachal pradesh,changlang,2014,35.836666,13082.0,0.3
arunachal pradesh,changlang,2015,0.60000002,12889.0,0.3
arunachal pradesh,changlang,2016,1.1,13396.0,0.3
arunachal pradesh,changlang,2017,35.836666,13923.0,0.3
arunachal pradesh,changlang,2018,7.5068998,14897.0,0.3
jharkhand,chatra,2000,35.836666,26663.0,0.21
jharkhand,chatra,2001,35.836666,28500.0,0.21
jharkhand,chatra,2002,35.836666,29298.0,0.21
jharkhand,chatra,2003,35.836666,31515.0,0.21
jharkhand,chatra,2004,35.836666,53056.0,0.21
jharkhand,chatra,2005,35.836666,50678.0,0.21
jharkhand,chatra,2006,66.0,51527.0,0.21
jharkhand,chatra,2007,35.836666,63005.0,0.21
jharkhand,chatra,2008,35.836666,60472.0,0.21
jharkhand,chatra,2009,35.836666,66465.0,0.21
jharkhand,chatra,2010,35.836666,76134.0,0.21
jharkhand,chatra,2011,35.836666,137383.0,0.21
jharkhand,chatra,2012,22.0,149526.0,0.21
jharkhand,chatra,2013,20.0,150609.0,0.21
jharkhand,chatra,2014,35.836666,170568.0,0.21
jharkhand,chatra,2015,35.836666,158231.0,0.21
jharkhand,chatra,2016,35.836666,176363.0,0.21
jharkhand,chatra,2017,35.836666,191573.0,0.21
jharkhand,chatra,2018,35.836666,208701.0,0.21
tamilnadu,chennai,2000,50.42857,126349.0,0.34
tamilnadu,chennai,2001,22.200001,123901.0,0.34
tamilnadu,chennai,2002,27.714285,124521.0,0.34
tamilnadu,chennai,2003,35.836666,132281.0,0.34
tamilnadu,chennai,2004,5.9714284,193645.0,0.34
tamilnadu,chennai,2005,2.9399998,221588.0,0.34
tamilnadu,chennai,2006,10.666667,256286.0,0.34
tamilnadu,chennai,2007,16.444445,272340.0,0.34
tamilnadu,chennai,2008,35.836666,286744.0,0.34
tamilnadu,chennai,2009,2.0,316760.0,0.34
tamilnadu,chennai,2010,42.200001,359961.0,0.34
tamilnadu,chennai,2011,2.75,674478.0,0.34
tamilnadu,chennai,2012,38.57143,709343.0,0.34
tamilnadu,chennai,2013,29.833334,750416.0,0.34
tamilnadu,chennai,2014,14.25,791915.0,0.34
tamilnadu,chennai,2015,18.5,862437.0,0.34
tamilnadu,chennai,2016,27.4,922084.0,0.34
tamilnadu,chennai,2017,16.25,1000308.0,0.34
tamilnadu,chennai,2018,31.211111,1071602.0,0.34
madhya pradesh,chhatarpur,2000,81.769234,66750.0,0.23
madhya pradesh,chhatarpur,2001,82.351151,71525.0,0.23
madhya pradesh,chhatarpur,2002,55.1875,67795.0,0.23
madhya pradesh,chhatarpur,2003,35.836666,75400.0,0.23
madhya pradesh,chhatarpur,2004,56.5,99940.0,0.23
madhya pradesh,chhatarpur,2005,71.625,104975.0,0.23
madhya pradesh,chhatarpur,2006,58.423077,114545.0,0.23
madhya pradesh,chhatarpur,2007,10.451612,119958.0,0.23
madhya pradesh,chhatarpur,2008,75.875,135124.0,0.23
madhya pradesh,chhatarpur,2009,65.53846,147933.0,0.23
madhya pradesh,chhatarpur,2010,70.04348,155701.0,0.23
madhya pradesh,chhatarpur,2011,53.208332,282371.0,0.23
madhya pradesh,chhatarpur,2012,70.53846,306853.0,0.23
madhya pradesh,chhatarpur,2013,72.639999,322598.0,0.23
madhya pradesh,chhatarpur,2014,42.583332,339247.0,0.23
madhya pradesh,chhatarpur,2015,40.119999,370716.0,0.23
madhya pradesh,chhatarpur,2016,45.103447,419465.0,0.23
madhya pradesh,chhatarpur,2017,40.870968,441956.0,0.23
madhya pradesh,chhatarpur,2018,48.827587,482361.0,0.23
madhya pradesh,chhindwara,2000,48.59697,66750.0,0.44
madhya pradesh,chhindwara,2001,56.575756,71525.0,0.44
madhya pradesh,chhindwara,2002,45.121212,67795.0,0.44
madhya pradesh,chhindwara,2003,35.836666,75400.0,0.44
madhya pradesh,chhindwara,2004,56.074074,99940.0,0.44
madhya pradesh,chhindwara,2005,53.607243,104975.0,0.44
madhya pradesh,chhindwara,2006,35.875,114545.0,0.44
